Nome,Número,Peso,Altura,Tipos,Habilidades,Habilidades Descrição,Habilidades URL,Url Pokémon,Evoluções,Evoluções Número,Evoluções URL
Bewear,760,135.0 kg,210.0 cm,"Normal,Fighting","Fluffy,Klutz,Unnerve"," Halves damage from contact moves, but doubles damage from Fire-type moves., The Pokémon can't use any held items., Makes the foe nervous and unable to eat Berries."," https://pokemondb.net/ability/fluffy, https://pokemondb.net/ability/klutz, https://pokemondb.net/ability/unnerve",https://pokemondb.net/pokedex/bewear,,,
Salazzle,758,22.2 kg,120.0 cm,"Poison,Fire","Corrosion,Oblivious"," The Pokémon can poison Steel and Poison types., Prevents it from becoming infatuated."," https://pokemondb.net/ability/corrosion, https://pokemondb.net/ability/oblivious",https://pokemondb.net/pokedex/salazzle,,,
Rillaboom,812,90.0 kg,210.0 cm,Grass,"Overgrow,Grassy Surge"," Powers up Grass-type moves in a pinch., The Pokémon creates a Grassy Terrain when it enters a battle."," https://pokemondb.net/ability/overgrow, https://pokemondb.net/ability/grassy-surge",https://pokemondb.net/pokedex/rillaboom,,,
Salandit,757,4.8 kg,60.0 cm,"Poison,Fire","Corrosion,Oblivious"," The Pokémon can poison Steel and Poison types., Prevents it from becoming infatuated."," https://pokemondb.net/ability/corrosion, https://pokemondb.net/ability/oblivious",https://pokemondb.net/pokedex/salandit,Salazzle, #0758, https://pokemondb.net/pokedex/salazzle
Shiinotic,756,11.5 kg,100.0 cm,"Grass,Fairy","Illuminate,Effect Spore,Rain Dish"," Raises the likelihood of meeting wild Pokémon., Contact may poison or cause paralysis or sleep., The Pokémon gradually regains HP in rain."," https://pokemondb.net/ability/illuminate, https://pokemondb.net/ability/effect-spore, https://pokemondb.net/ability/rain-dish",https://pokemondb.net/pokedex/shiinotic,,,
Stufful,759,6.8 kg,50.0 cm,"Normal,Fighting","Fluffy,Klutz,Cute Charm"," Halves damage from contact moves, but doubles damage from Fire-type moves., The Pokémon can't use any held items., Contact with the Pokémon may cause infatuation."," https://pokemondb.net/ability/fluffy, https://pokemondb.net/ability/klutz, https://pokemondb.net/ability/cute-charm",https://pokemondb.net/pokedex/stufful,Bewear, #0760, https://pokemondb.net/pokedex/bewear
Morelull,755,1.5 kg,20.0 cm,"Grass,Fairy","Illuminate,Effect Spore,Rain Dish"," Raises the likelihood of meeting wild Pokémon., Contact may poison or cause paralysis or sleep., The Pokémon gradually regains HP in rain."," https://pokemondb.net/ability/illuminate, https://pokemondb.net/ability/effect-spore, https://pokemondb.net/ability/rain-dish",https://pokemondb.net/pokedex/morelull,Shiinotic, #0756, https://pokemondb.net/pokedex/shiinotic
Drednaw,834,115.5 kg,100.0 cm,"Water,Rock","Strong Jaw,Shell Armor,Swift Swim"," Boosts the power of biting moves., The Pokémon is protected against critical hits., Boosts the Pokémon's Speed in rain."," https://pokemondb.net/ability/strong-jaw, https://pokemondb.net/ability/shell-armor, https://pokemondb.net/ability/swift-swim",https://pokemondb.net/pokedex/drednaw,,,
Chewtle,833,8.5 kg,30.0 cm,Water,"Strong Jaw,Shell Armor,Swift Swim"," Boosts the power of biting moves., The Pokémon is protected against critical hits., Boosts the Pokémon's Speed in rain."," https://pokemondb.net/ability/strong-jaw, https://pokemondb.net/ability/shell-armor, https://pokemondb.net/ability/swift-swim",https://pokemondb.net/pokedex/chewtle,Drednaw, #0834, https://pokemondb.net/pokedex/drednaw
Dubwool,832,43.0 kg,130.0 cm,Normal,"Fluffy,Steadfast,Bulletproof"," Halves damage from contact moves, but doubles damage from Fire-type moves., Raises Speed each time the Pokémon flinches., Protects the Pokémon from ball and bomb moves."," https://pokemondb.net/ability/fluffy, https://pokemondb.net/ability/steadfast, https://pokemondb.net/ability/bulletproof",https://pokemondb.net/pokedex/dubwool,,,
Wooloo,831,6.0 kg,60.0 cm,Normal,"Fluffy,Run Away,Bulletproof"," Halves damage from contact moves, but doubles damage from Fire-type moves., Enables a sure getaway from wild Pokémon., Protects the Pokémon from ball and bomb moves."," https://pokemondb.net/ability/fluffy, https://pokemondb.net/ability/run-away, https://pokemondb.net/ability/bulletproof",https://pokemondb.net/pokedex/wooloo,Dubwool, #0832, https://pokemondb.net/pokedex/dubwool
Eldegoss,830,2.5 kg,50.0 cm,Grass,"Cotton Down,Regenerator,Effect Spore"," Lowers foe's Speed when hit., Restores a little HP when withdrawn from battle., Contact may poison or cause paralysis or sleep."," https://pokemondb.net/ability/cotton-down, https://pokemondb.net/ability/regenerator, https://pokemondb.net/ability/effect-spore",https://pokemondb.net/pokedex/eldegoss,,,
Gossifleur,829,2.2 kg,40.0 cm,Grass,"Cotton Down,Regenerator,Effect Spore"," Lowers foe's Speed when hit., Restores a little HP when withdrawn from battle., Contact may poison or cause paralysis or sleep."," https://pokemondb.net/ability/cotton-down, https://pokemondb.net/ability/regenerator, https://pokemondb.net/ability/effect-spore",https://pokemondb.net/pokedex/gossifleur,Eldegoss, #0830, https://pokemondb.net/pokedex/eldegoss
Thievul,828,19.9 kg,120.0 cm,Dark,"Run Away,Unburden,Stakeout"," Enables a sure getaway from wild Pokémon., Raises Speed if a held item is used., Deals double damage to Pokémon switching in."," https://pokemondb.net/ability/run-away, https://pokemondb.net/ability/unburden, https://pokemondb.net/ability/stakeout",https://pokemondb.net/pokedex/thievul,,,
Grimmsnarl,861,61.0 kg,150.0 cm,"Dark,Fairy","Prankster,Frisk,Pickpocket"," Gives priority to a status move., The Pokémon can check a foe's held item., Steals an item when hit by another Pokémon."," https://pokemondb.net/ability/prankster, https://pokemondb.net/ability/frisk, https://pokemondb.net/ability/pickpocket",https://pokemondb.net/pokedex/grimmsnarl,,,
Enamorus,905,48.0 kg,160.0 cm,"Fairy,Flying","Cute Charm,Contrary,Overcoat"," Contact with the Pokémon may cause infatuation., Makes stat changes have an opposite effect., Protects the Pokémon from weather damage."," https://pokemondb.net/ability/cute-charm, https://pokemondb.net/ability/contrary, https://pokemondb.net/ability/overcoat",https://pokemondb.net/pokedex/enamorus,,,
Overqwil,904,60.5 kg,250.0 cm,"Dark,Poison","Poison Point,Swift Swim,Intimidate"," Contact with the Pokémon may poison the attacker., Boosts the Pokémon's Speed in rain., Lowers the foe's Attack stat."," https://pokemondb.net/ability/poison-point, https://pokemondb.net/ability/swift-swim, https://pokemondb.net/ability/intimidate",https://pokemondb.net/pokedex/overqwil,,,
Sneasler,903,43.0 kg,130.0 cm,"Fighting,Poison","Pressure,Unburden,Poison Touch"," The Pokémon raises the foe's PP usage., Raises Speed if a held item is used., May poison targets when a Pokémon makes contact."," https://pokemondb.net/ability/pressure, https://pokemondb.net/ability/unburden, https://pokemondb.net/ability/poison-touch",https://pokemondb.net/pokedex/sneasler,,,
Ursaluna,901,290.0 kg,240.0 cm,"Ground,Normal","Guts,Bulletproof,Unnerve,Minds Eye"," Boosts Attack if there is a status problem., Protects the Pokémon from ball and bomb moves., Makes the foe nervous and unable to eat Berries., Ignores opponent's Evasiveness, and allows Normal- and Fighting-type attacks to hit Ghosts."," https://pokemondb.net/ability/guts, https://pokemondb.net/ability/bulletproof, https://pokemondb.net/ability/unnerve, https://pokemondb.net/ability/minds-eye",https://pokemondb.net/pokedex/ursaluna,,,
Kleavor,900,89.0 kg,180.0 cm,"Bug,Rock","Swarm,Sheer Force,Sharpness"," Powers up Bug-type moves in a pinch., Removes added effects to increase move damage., Boosts the power of slicing moves."," https://pokemondb.net/ability/swarm, https://pokemondb.net/ability/sheer-force, https://pokemondb.net/ability/sharpness",https://pokemondb.net/pokedex/kleavor,,,
Basculegion,902,110.0 kg,300.0 cm,"Water,Ghost","Swift Swim,Adaptability,Mold Breaker,Swift Swim,Adaptability,Mold Breaker"," Boosts the Pokémon's Speed in rain., Powers up moves of the same type., Moves can be used regardless of Abilities., Boosts the Pokémon's Speed in rain., Powers up moves of the same type., Moves can be used regardless of Abilities."," https://pokemondb.net/ability/swift-swim, https://pokemondb.net/ability/adaptability, https://pokemondb.net/ability/mold-breaker, https://pokemondb.net/ability/swift-swim, https://pokemondb.net/ability/adaptability, https://pokemondb.net/ability/mold-breaker",https://pokemondb.net/pokedex/basculegion,,,
Wyrdeer,899,95.1 kg,180.0 cm,"Normal,Psychic","Intimidate,Frisk,Sap Sipper"," Lowers the foe's Attack stat., The Pokémon can check a foe's held item., Boosts Attack when hit by a Grass-type move."," https://pokemondb.net/ability/intimidate, https://pokemondb.net/ability/frisk, https://pokemondb.net/ability/sap-sipper",https://pokemondb.net/pokedex/wyrdeer,,,
Calyrex,898,7.7 kg,110.00000000000001 cm,"Psychic,Grass","Unnerve,As One,As One"," Makes the foe nervous and unable to eat Berries., Combines Unnerve and Chilling Neigh/Grim Neigh, Combines Unnerve and Chilling Neigh/Grim Neigh"," https://pokemondb.net/ability/unnerve, https://pokemondb.net/ability/as-one, https://pokemondb.net/ability/as-one",https://pokemondb.net/pokedex/calyrex,,,
Wiglett,960,1.8 kg,120.0 cm,Water,"Gooey,Rattled,Sand Veil"," Contact with the Pokémon lowers the attacker's Speed stat., Bug, Ghost or Dark type moves scare it and boost its Speed., Boosts the Pokémon's evasion in a sandstorm."," https://pokemondb.net/ability/gooey, https://pokemondb.net/ability/rattled, https://pokemondb.net/ability/sand-veil",https://pokemondb.net/pokedex/wiglett,Wugtrio, #0961, https://pokemondb.net/pokedex/wugtrio
Tinkaton,959,112.8 kg,70.0 cm,"Fairy,Steel","Mold Breaker,Own Tempo,Pickpocket"," Moves can be used regardless of Abilities., Prevents the Pokémon from becoming confused., Steals an item when hit by another Pokémon."," https://pokemondb.net/ability/mold-breaker, https://pokemondb.net/ability/own-tempo, https://pokemondb.net/ability/pickpocket",https://pokemondb.net/pokedex/tinkaton,,,
Espathra,956,90.0 kg,190.0 cm,Psychic,"Opportunist,Frisk,Speed Boost"," Copies stat boosts by the opponent., The Pokémon can check a foe's held item., Its Speed stat is gradually boosted."," https://pokemondb.net/ability/opportunist, https://pokemondb.net/ability/frisk, https://pokemondb.net/ability/speed-boost",https://pokemondb.net/pokedex/espathra,,,
Tinkatuff,958,59.1 kg,70.0 cm,"Fairy,Steel","Mold Breaker,Own Tempo,Pickpocket"," Moves can be used regardless of Abilities., Prevents the Pokémon from becoming confused., Steals an item when hit by another Pokémon."," https://pokemondb.net/ability/mold-breaker, https://pokemondb.net/ability/own-tempo, https://pokemondb.net/ability/pickpocket",https://pokemondb.net/pokedex/tinkatuff,Tinkaton, #0959," https://pokemondb.net/pokedex/tinkatuff, https://pokemondb.net/pokedex/tinkaton"
Tinkatink,957,8.9 kg,40.0 cm,"Fairy,Steel","Mold Breaker,Own Tempo,Pickpocket"," Moves can be used regardless of Abilities., Prevents the Pokémon from becoming confused., Steals an item when hit by another Pokémon."," https://pokemondb.net/ability/mold-breaker, https://pokemondb.net/ability/own-tempo, https://pokemondb.net/ability/pickpocket",https://pokemondb.net/pokedex/tinkatink,"Tinkatuff,Tinkaton"," #0958, #0959"," https://pokemondb.net/pokedex/tinkatuff, https://pokemondb.net/pokedex/tinkaton"
Flittle,955,1.5 kg,20.0 cm,Psychic,"Anticipation,Frisk,Speed Boost"," Senses a foe's dangerous moves., The Pokémon can check a foe's held item., Its Speed stat is gradually boosted."," https://pokemondb.net/ability/anticipation, https://pokemondb.net/ability/frisk, https://pokemondb.net/ability/speed-boost",https://pokemondb.net/pokedex/flittle,Espathra, #0956, https://pokemondb.net/pokedex/espathra
Rabsca,954,3.5 kg,30.0 cm,"Bug,Psychic","Synchronize,Telepathy"," Passes a burn, poison, or paralysis to the foe., Anticipates an ally's attack and dodges it."," https://pokemondb.net/ability/synchronize, https://pokemondb.net/ability/telepathy",https://pokemondb.net/pokedex/rabsca,,,
Rellor,953,1.0 kg,20.0 cm,Bug,"Compound Eyes,Shed Skin"," The Pokémon's accuracy is boosted., The Pokémon may heal its own status problems."," https://pokemondb.net/ability/compound-eyes, https://pokemondb.net/ability/shed-skin",https://pokemondb.net/pokedex/rellor,Rabsca, #0954, https://pokemondb.net/pokedex/rabsca
Miraidon,1008,240.0 kg,350.0 cm,"Electric,Dragon",Hadron Engine," Creates an Electric Terrain when entering battle, and boosts Special Attack while active.", https://pokemondb.net/ability/hadron-engine,https://pokemondb.net/pokedex/miraidon,,,
Koraidon,1007,303.0 kg,250.0 cm,"Fighting,Dragon",Orichalcum Pulse," Turns the sunlight harsh when entering battle, and boosts Attack while active.", https://pokemondb.net/ability/orichalcum-pulse,https://pokemondb.net/pokedex/koraidon,,,
Iron Valiant,1006,35.0 kg,140.0 cm,"Fairy,Fighting",Quark Drive," Raises highest stat on Electric Terrain, or if holding Booster Energy.", https://pokemondb.net/ability/quark-drive,https://pokemondb.net/pokedex/iron-valiant,,,
Roaring Moon,1005,380.0 kg,200.0 cm,"Dragon,Dark",Protosynthesis," Raises highest stat in harsh sunlight, or if holding Booster Energy.", https://pokemondb.net/ability/protosynthesis,https://pokemondb.net/pokedex/roaring-moon,,,
Chi-Yu,1004,4.9 kg,40.0 cm,"Dark,Fire",Beads of Ruin, Lowers Special Defense of all Pokémon except itself., https://pokemondb.net/ability/beads-of-ruin,https://pokemondb.net/pokedex/chi-yu,,,
Chien-Pao,1002,152.2 kg,190.0 cm,"Dark,Ice",Sword of Ruin, Lowers Defense of all Pokémon except itself., https://pokemondb.net/ability/sword-of-ruin,https://pokemondb.net/pokedex/chien-pao,,,
Ting-Lu,1003,699.7 kg,270.0 cm,"Dark,Ground",Vessel of Ruin, Lowers Special Attack of all Pokémon except itself., https://pokemondb.net/ability/vessel-of-ruin,https://pokemondb.net/pokedex/ting-lu,,,
Hydrapple,1019,93.0 kg,180.0 cm,"Grass,Dragon","Supersweet Syrup,Regenerator,Sticky Hold"," Lowers opponent's Evasiveness when entering battle., Restores a little HP when withdrawn from battle., Protects the Pokémon from item theft."," https://pokemondb.net/ability/supersweet-syrup, https://pokemondb.net/ability/regenerator, https://pokemondb.net/ability/sticky-hold",https://pokemondb.net/pokedex/hydrapple,,,
Wo-Chien,1001,74.2 kg,150.0 cm,"Dark,Grass",Tablets of Ruin, Lowers Attack of all Pokémon except itself., https://pokemondb.net/ability/tablets-of-ruin,https://pokemondb.net/pokedex/wo-chien,,,
Raging Bolt,1021,480.0 kg,520.0 cm,"Electric,Dragon",Protosynthesis," Raises highest stat in harsh sunlight, or if holding Booster Energy.", https://pokemondb.net/ability/protosynthesis,https://pokemondb.net/pokedex/raging-bolt,,,
Archaludon,1018,60.0 kg,200.0 cm,"Steel,Dragon","Stamina,Sturdy,Stalwart"," Raises Defense when attacked., It cannot be knocked out with one hit., Ignores moves and abilities that draw in moves."," https://pokemondb.net/ability/stamina, https://pokemondb.net/ability/sturdy, https://pokemondb.net/ability/stalwart",https://pokemondb.net/pokedex/archaludon,,,
Iron Boulder,1022,162.5 kg,150.0 cm,"Rock,Psychic",Quark Drive," Raises highest stat on Electric Terrain, or if holding Booster Energy.", https://pokemondb.net/ability/quark-drive,https://pokemondb.net/pokedex/iron-boulder,,,
Pecharunt,1025,0.3 kg,30.0 cm,"Poison,Ghost",Poison Puppeteer, Poisoned Pokémon also become confused., https://pokemondb.net/ability/poison-puppeteer,https://pokemondb.net/pokedex/pecharunt,,,
Terapagos,1024,6.5 kg,20.0 cm,Normal,"Tera Shift,Tera Shell,Teraform Zero"," Transforms into Terastal Form in battle., Moves are not very effective when HP is full., Eliminates all effects of weather and terrain."," https://pokemondb.net/ability/tera-shift, https://pokemondb.net/ability/tera-shell, https://pokemondb.net/ability/teraform-zero",https://pokemondb.net/pokedex/terapagos,,,
Iron Crown,1023,156.0 kg,160.0 cm,"Steel,Psychic",Quark Drive," Raises highest stat on Electric Terrain, or if holding Booster Energy.", https://pokemondb.net/ability/quark-drive,https://pokemondb.net/pokedex/iron-crown,,,
